id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8334845,Lux Furnished Boston Fenway 2BR Apt,30283594,Kara,,Fenway,42.34302,-71.09986,Entire home/apt,175,3,3,2016-11-16,0.09,123,188
8335210,2br furnished Apt. in Boston Fenway,30283594,Kara,,Fenway,42.34472,-71.10175,Entire home/apt,199,3,1,2016-01-10,0.02,123,173
8336609,Modern 2BR apt near Boston's Children Hospital!,30283594,Kara,,Fenway,42.34507,-71.10144,Entire home/apt,183,3,6,2018-05-11,0.15,123,358
8354938,"Luxury Boston JP w/ subway,AC,WiFi,parking,laundry",206353,Perry,,Jamaica Plain,42.31466,-71.09929,Entire home/apt,192,2,74,2019-07-06,1.58,1,151
8381472,Beautiful brown stone in South End,44169062,Nick,,South End,42.34309,-71.0798,Entire home/apt,400,1,0,,,1,0
8390793,awesome apartment in great location,44203099,Jorge,,North End,42.36652,-71.05679,Private room,50,2,0,,,1,0
8402408,Room on Top - South End brownstone,44162105,Betsy,,Roxbury,42.33691,-71.07748,Private room,95,1,358,2019-08-01,8.38,1,90
8403945,"Charming Studio in Boston Brownstone, C. Ave #33",22348222,Maverick,,South End,42.34561,-71.07699,Entire home/apt,150,3,74,2019-08-13,2.43,54,346
8410270,Great Apartment in the Back Bay,33688127,Eytan,,Back Bay,42.3453,-71.08564,Entire home/apt,160,7,1,2015-10-28,0.02,1,0
8428052,"Beacon Hill, 1 private bedroom",33294128,Philip,,Beacon Hill,42.36066,-71.06673,Private room,195,1,9,2016-08-15,0.22,1,0
8442154,Gem in the City,44448088,Erica,,Roxbury,42.32416,-71.08563,Entire home/apt,130,1,9,2016-07-16,0.21,1,0
8442940,Sunny home in historic district with free parking,3022224,Krishna & Meena,,Charlestown,42.37868,-71.06338,Entire home/apt,149,2,200,2019-08-13,4.22,1,20
8458210,Large 2 BR | 1BA in the North End,9410008,Jason,,North End,42.36858,-71.05359,Entire home/apt,270,2,192,2019-08-04,4.08,19,314
8469735,Boston Gladstone,40995423,Bonnie,,East Boston,42.38998,-71.00282,Private room,50,30,12,2019-01-16,0.25,3,327
8481291,"Beautiful, airy room in JP",8167936,Siqi,,Jamaica Plain,42.31265,-71.09972,Private room,69,2,10,2017-07-13,0.21,1,0
8482847,Cozy room in great location,11051232,Lucille,,Brighton,42.34483,-71.13673,Private room,65,1,217,2019-08-18,4.60,1,325
8490356,Gorgeous and Bright Victorian Home,44581223,Andre,,Hyde Park,42.25162,-71.11465,Private room,75,2,28,2019-07-31,0.59,3,336
8518237,Executive Garden Apartment,44851947,James And Pierre,,Brighton,42.341,-71.15942,Entire home/apt,225,2,182,2019-08-13,3.83,1,138
